Order Month,Order Year,Customer Name,Segment,City,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
8,2014,Chad Sievert,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",$340.14 ,7,0.2,$21.26 
9,2014,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,$52.45 ,2,0.8,($131.12)
9,2014,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,$20.16 ,4,0.2,$6.55 
4,2017,Shirley Jackson,Consumer,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$97.26 ,4,0.8,($243.16)
11,2015,Joel Eaton,Consumer,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$396.80 ,7,0.3,($11.34)
11,2015,Joel Eaton,Consumer,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,$15.88 ,5,0.2,($3.77)
12,2015,Jim Kriz,Home Office,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",$3.28 ,1,0,$1.41 
12,2014,David Kendrick,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",$24.82 ,2,0.2,$1.86 
12,2014,David Kendrick,Corporate,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,$408.74 ,7,0.2,$76.64 
11,2014,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,$503.96 ,4,0,$131.03 
11,2014,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),$149.95 ,5,0,$41.99 
11,2014,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$29.00 ,2,0,$7.25 
11,2016,Sally Knutson,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,$7.16 ,2,0,$3.44 
8,2014,Frank Merwin,Home Office,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$176.80 ,8,0,$22.98 
7,2016,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$37.22 ,3,0.2,$3.72 
7,2016,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$20.02 ,3,0.2,$6.26 
10,2015,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",$899.14 ,4,0.2,$112.39 
10,2015,Mark Packer,Home Office,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$71.76 ,6,0,$20.09 
10,2015,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 205,$51.84 ,8,0,$24.88 
10,2015,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",$626.35 ,3,0.2,$46.98 
10,2015,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,$19.90 ,5,0,$6.57 
10,2015,Mary Zewe,Corporate,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,$14.28 ,7,0,$6.71 
3,2014,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$7.41 ,2,0.2,$1.20 
3,2014,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",$6.05 ,3,0.2,$1.59 
11,2017,Valerie Mitchum,Home Office,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,$46.26 ,3,0,$12.03 
7,2017,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",$16.06 ,3,0.2,$5.82 
6,2017,Maria Bertelson,Consumer,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,$21.74 ,3,0.2,$6.80 
8,2014,Bruce Stewart,Consumer,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,$218.75 ,2,0.5,($161.88)
8,2014,Bruce Stewart,Consumer,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",$2.60 ,1,0.2,$0.29 
12,2017,Logan Currie,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,$66.28 ,2,0.8,($178.97)
6,2017,Heather Kirkland,Corporate,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",$35.17 ,7,0.2,$9.67 
12,2017,Laurel Elliston,Consumer,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,$444.77 ,4,0.2,$44.48 
12,2017,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",$83.92 ,4,0,$5.87 
12,2017,Joseph Holt,Consumer,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$131.98 ,2,0,$35.63 
12,2017,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$15.92 ,4,0,$7.48 
12,2017,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",$52.29 ,9,0,$16.21 
12,2017,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",$91.99 ,1,0,$3.68 
2,2015,Michael Stewart,Corporate,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,$20.80 ,2,0.2,$6.50 
1,2015,Victoria Wilson,Corporate,Medina,Ohio,East,Office Supplies,Labels,Avery 505,$23.68 ,2,0.2,$8.88 
1,2015,Victoria Wilson,Corporate,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$452.45 ,5,0.5,($244.32)
1,2015,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,$62.98 ,3,0.4,($14.70)
1,2015,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,"$1,188.00 ",9,0.7,($950.40)
1,2015,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$89.58 ,2,0.2,$4.48 
10,2016,Jonathan Howell,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$93.06 ,6,0,$26.06 
10,2016,Jonathan Howell,Consumer,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,$302.38 ,3,0.2,$22.68 
12,2015,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,$5.58 ,2,0.2,$1.81 
12,2015,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$22.70 ,6,0.2,$8.23 
12,2015,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,$19.78 ,4,0.7,($13.84)
12,2015,Joni Blumstein,Consumer,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14 Two-Color Numerals Wall Clock""""",$72.70 ,4,0.2,$19.08 
12,2015,Joni Blumstein,Consumer,Dublin,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,$479.99 ,4,0.7,($383.99)
12,2015,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,$27.17 ,2,0.2,$2.72 
8,2015,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",$2.20 ,1,0,$0.97 
8,2015,David Smith,Corporate,Detroit,Michigan,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,$622.45 ,5,0,$136.94 
8,2015,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,$21.98 ,1,0,$0.22 
2,2015,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,$161.57 ,2,0.2,($28.27)
2,2015,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",$389.70 ,8,0.2,$43.84 
9,2014,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,$18.65 ,7,0.7,($12.43)
4,2017,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,$233.86 ,2,0.45,($102.05)
4,2017,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,$620.61 ,3,0.45,($248.25)
4,2017,Christopher Schild,Home Office,Tampa,Florida,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,$5.33 ,2,0.7,($3.55)
4,2017,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39 x 49""""""""",$258.07 ,3,0.2,$0.00 
4,2017,Christopher Schild,Home Office,Tampa,Florida,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,$617.98 ,3,0.2,($7.72)
11,2017,David Bremer,Corporate,Santa Clara,California,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),$10.56 ,2,0,$4.75 
6,2016,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1957,$25.92 ,5,0.2,$9.40 
6,2016,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,$419.68 ,5,0.6,($356.73)
6,2016,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Staple-based wall hangings,$11.69 ,3,0.6,($4.68)
6,2016,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Technology,Phones,PureGear Roll-On Screen Protector,$31.98 ,2,0.2,$11.19 
6,2016,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Tables,KI Conference Tables,$177.23 ,5,0.5,($120.51)
6,2016,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,$4.04 ,3,0.6,($2.83)
6,2016,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$7.41 ,2,0.2,$1.20 
6,2014,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,"$2,001.86 ",7,0,$580.54 
6,2014,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,$166.72 ,2,0,$41.68 
6,2014,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",$47.88 ,6,0,$23.94 
6,2014,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,"$1,503.25 ",5,0,$496.07 
6,2014,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,Xerox 205,$25.92 ,4,0,$12.44 
12,2016,Logan Haushalter,Consumer,San Francisco,California,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",$321.57 ,2,0.2,$28.14 
9,2016,Kelly Collister,Consumer,San Diego,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4 x 5"""" Forms per Page""""",$7.61 ,1,0,$3.58 
9,2016,Kelly Collister,Consumer,San Diego,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,"$3,347.37 ",13,0,$636.00 
12,2016,Delfina Latchford,Consumer,New York City,New York,East,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",$80.58 ,6,0,$22.56 
12,2016,Delfina Latchford,Consumer,New York City,New York,East,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,$361.92 ,4,0,$162.86 
11,2015,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,$12.13 ,9,0.6,($8.49)
11,2015,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$53.92 ,5,0.2,$4.04 
11,2015,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,$647.90 ,6,0.2,$56.69 
12,2017,Craig Carreira,Consumer,New York City,New York,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,$20.37 ,3,0,$6.93 
12,2017,Craig Carreira,Consumer,New York City,New York,East,Office Supplies,Storage,Safco Industrial Shelving,$221.55 ,3,0,$6.65 
12,2017,Craig Carreira,Consumer,New York City,New York,East,Office Supplies,Binders,Acco 3-Hole Punch,$17.52 ,5,0.2,$6.13 
6,2017,Dorris liebe,Corporate,Pasadena,Texas,Central,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,$1.62 ,2,0.8,($4.47)
9,2014,Sean Braxton,Corporate,Houston,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"$3,059.98 ",3,0.4,($510.00)
9,2014,Sean Braxton,Corporate,Houston,Texas,Central,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,"$2,519.96 ",7,0.4,($252.00)
6,2016,Roy Collins,Consumer,Chicago,Illinois,Central,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,$328.22 ,4,0.2,$28.72 
11,2015,Alan Hwang,Consumer,Brentwood,California,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$79.90 ,2,0,$35.16 
6,2017,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,South,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",$14.02 ,3,0.2,$4.73 
1,2016,Paul Gonzalez,Consumer,Morristown,New Jersey,East,Office Supplies,Fasteners,Bagged Rubber Bands,$7.56 ,6,0,$0.30 
12,2017,Christine Abelman,Corporate,Cincinnati,Ohio,East,Office Supplies,Storage,Safco Commercial Shelving,$37.21 ,1,0.2,($7.44)
12,2017,Christine Abelman,Corporate,Cincinnati,Ohio,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",$57.58 ,3,0.2,$21.59 
12,2017,Kristen Hastings,Corporate,San Francisco,California,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,$725.84 ,4,0,$210.49 
7,2015,Helen Andreada,Consumer,San Francisco,California,West,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$209.93 ,7,0,$92.37 
7,2015,Helen Andreada,Consumer,San Francisco,California,West,Furniture,Furnishings,Regeneration Desk Collection,$5.28 ,3,0,$2.32 
7,2015,Helen Andreada,Consumer,San Francisco,California,West,Office Supplies,Binders,Presstex Flexible Ring Binders,$10.92 ,3,0.2,$4.10 
9,2017,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Art,Newell 330,$5.98 ,1,0,$1.55 
10,2017,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",$11.65 ,2,0.2,$4.08 
10,2017,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Eldon Simplefile Box Office,$59.71 ,6,0.2,$5.97 
10,2017,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 489,$24.84 ,3,0.2,$8.69 
9,2015,Steven Cartwright,Consumer,Houston,Texas,Central,Office Supplies,Binders,Round Ring Binders,$2.08 ,5,0.8,($3.43)
9,2015,Steven Cartwright,Consumer,Houston,Texas,Central,Technology,Phones,Bose SoundLink Bluetooth Speaker,"$1,114.40 ",7,0.2,$376.11 
11,2015,Jas O'Carroll,Consumer,Los Angeles,California,West,Furniture,Tables,"Bevis Round Bullnose 29 High Table Top""""","$1,038.84 ",5,0.2,$51.94 
9,2015,Tracy Blumstein,Consumer,Portland,Oregon,West,Office Supplies,Paper,Easy-staple paper,$141.76 ,5,0.2,$47.84 
9,2015,Tracy Blumstein,Consumer,Portland,Oregon,West,Technology,Accessories,Microsoft Arc Touch Mouse,$239.80 ,5,0.2,$47.96 
9,2015,Tracy Blumstein,Consumer,Portland,Oregon,West,Office Supplies,Paper,Xerox 216,$31.10 ,6,0.2,$10.89 
12,2016,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,$254.06 ,7,0.7,($169.37)
12,2016,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$194.53 ,2,0.2,$24.32 
12,2016,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Supplies,Premier Automatic Letter Opener,$961.48 ,5,0.2,($204.31)
11,2016,Nick Zandusky,Home Office,Columbus,Ohio,East,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,$19.10 ,7,0.2,$6.68 
11,2016,Nick Zandusky,Home Office,Columbus,Ohio,East,Office Supplies,Labels,Avery 512,$18.50 ,8,0.2,$6.24 
11,2016,Nick Zandusky,Home Office,Columbus,Ohio,East,Technology,Accessories,Logitech Wireless Gaming Headset G930,$255.98 ,2,0.2,$54.40 
11,2016,Nick Zandusky,Home Office,Columbus,Ohio,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$86.97 ,3,0.5,($48.70)
12,2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,"Howard Miller 13 Diameter Goldtone Round Wall Clock""""",$300.42 ,8,0.2,$78.86 
12,2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,$230.35 ,3,0.2,$20.16 
12,2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,$218.35 ,3,0.2,($24.56)
12,2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,$78.60 ,5,0.7,($62.88)
12,2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",$27.55 ,3,0.2,$9.30 
10,2016,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 223,$32.40 ,5,0,$15.55 
10,2016,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 1939,$56.91 ,3,0,$27.32 
10,2016,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",$77.60 ,4,0,$38.02 
10,2016,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$14.28 ,1,0,$6.57 
11,2017,Jonathan Howell,Consumer,Chicago,Illinois,Central,Furniture,Tables,BPI Conference Tables,$219.08 ,3,0.5,($131.45)
5,2015,Alan Schoenberger,Corporate,New York City,New York,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,$26.80 ,2,0,$12.86 
12,2014,Ken Brennan,Corporate,Taylor,Michigan,Central,Office Supplies,Art,Newell 350,$9.84 ,3,0,$2.85 
6,2014,Corey Roper,Home Office,Lakewood,New Jersey,East,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",$45.48 ,3,0,$20.92 
6,2014,Corey Roper,Home Office,Lakewood,New Jersey,East,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,$289.20 ,6,0,$83.87 
4,2017,Shahid Hopkins,Consumer,Arlington,Virginia,South,Office Supplies,Art,Faber Castell Col-Erase Pencils,$4.89 ,1,0,$2.00 
9,2016,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$15.14 ,4,0.2,$3.59 
9,2016,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$466.77 ,2,0.2,$52.51 
9,2016,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",$15.23 ,1,0.2,$1.71 
9,2016,Ben Peterman,Corporate,Arvada,Colorado,West,Office Supplies,Labels,Avery 509,$6.26 ,3,0.2,$2.04 
9,2014,Thomas Seio,Corporate,Hackensack,New Jersey,East,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",$87.54 ,3,0,$37.64 
8,2014,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,Technology,Phones,AT&T 1070 Corded Phone,$178.38 ,2,0.2,$22.30 
8,2014,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,Office Supplies,Paper,Xerox 21,$15.55 ,3,0.2,$5.44 
12,2014,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",$99.14 ,4,0.2,$8.67 
11,2014,Nathan Mautz,Home Office,New York City,New York,East,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$135.88 ,1,0.1,$24.16 
11,2014,Nathan Mautz,Home Office,New York City,New York,East,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,"$3,991.98 ",2,0,"$1,995.99 "
11,2014,Nathan Mautz,Home Office,New York City,New York,East,Technology,Phones,Panasonic Kx-TS550,$275.94 ,6,0,$80.02 
11,2014,Nathan Mautz,Home Office,New York City,New York,East,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,$360.00 ,4,0,$129.60 
11,2014,Nathan Mautz,Home Office,New York City,New York,East,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$43.57 ,1,0,$13.07 
